grid_id,bayes_mean,bayes_ci_lower,bayes_ci_upper,ds_belief,ds_plausibility,ds_uncertainty_width,conflict_k,consistency_label,high_uncertainty_flag,divergence_reason,jsd_s2_viirs,fusion_suppression_ratio,p_s2_only,p_viirs_only,p_both
343,0.1560287438705734,0.1339826299639067,0.1819958141257254,0.1887558312648551,0.4826538475840921,0.29389801631923695,0.1757957133577418,divergent_low_bayes,True,"Bayesian posterior entirely below D-S belief; Wide D-S interval (top quartile); High S2-VIIRS JSD (top quartile); High fusion suppression (top quartile); S2 low structural damage, VIIRS high functional loss; Bayesian more conservative than D-S",0.1876053173895544,0.5172013238564935,0.0358030464364387,0.5575899216473512,0.1560287438705734
344,0.1557188321916228,0.1315235042167751,0.180905825784283,0.1957644916198802,0.5192511482711346,0.3234866566512544,0.1508229849665941,divergent_low_bayes,True,"Bayesian posterior entirely below D-S belief; Wide D-S interval (top quartile); High S2-VIIRS JSD (top quartile); High fusion suppression (top quartile); S2 low structural damage, VIIRS high functional loss; Bayesian more conservative than D-S",0.1937679459379303,0.5410165632112964,0.0273125179108604,0.5491458440489568,0.1557188321916228
345,0.1560187212041613,0.1328757683620429,0.1828406906540614,0.2128077032779246,0.5602399936252398,0.3474322903473152,0.1291987483084702,divergent_low_bayes,False,"Bayesian posterior entirely below D-S belief; Wide D-S interval (top quartile); S2 low structural damage, VIIRS high functional loss; Bayesian more conservative than D-S",0.1736524677639191,0.4995333037466763,0.04171453640712,0.5445195274418329,0.1560187212041613
346,0.1557212492237887,0.1328496023320866,0.1813671246068189,0.2654929295182228,0.7904929295182228,0.525,0.0,divergent_low_bayes,False,"Bayesian posterior entirely below D-S belief; Wide D-S interval (top quartile); S2 low structural damage, VIIRS high functional loss; Bayesian more conservative than D-S",0.1499852886943619,0.4689684153711675,0.0513005365129045,0.5182141726642536,0.1557212492237887
347,0.1553109345619682,0.1307403220227518,0.1801753041657646,0.245233479142189,0.770233479142189,0.525,0.0,divergent_low_bayes,False,"Bayesian posterior entirely below D-S belief; Wide D-S interval (top quartile); S2 low structural damage, VIIRS high functional loss; Bayesian more conservative than D-S",0.1449084922049059,0.4694014860382209,0.0507159405574248,0.5067352824846001,0.1553109345619682
348,0.1557111187255499,0.1332676987968435,0.1792220625268832,0.2852854266762733,0.8102854266762733,0.525,0.0,divergent_low_bayes,False,"Bayesian posterior entirely below D-S belief; Wide D-S interval (top quartile); S2 low structural damage, VIIRS high functional loss; Bayesian more conservative than D-S",0.1566361611395438,0.4687479335777393,0.0513593225073313,0.5315773135237302,0.1557111187255499
349,0.1553748136061053,0.1314271594431811,0.1808102689080482,,,,,no_ds_data,False,"Insufficient evidence for D-S fusion; S2 low structural damage, VIIRS high functional loss",0.141973895930471,0.4682104130858657,0.0511626451569627,0.5016084670818873,0.1553748136061053
350,0.1554989108382976,0.1323175030538739,0.1798760760315811,,,,,no_ds_data,False,"Insufficient evidence for D-S fusion; S2 low structural damage, VIIRS high functional loss",0.1408662537310013,0.4679989037488898,0.0513648681764354,0.4997265784599123,0.1554989108382976
351,0.1553490288268574,0.132135615775532,0.1802754140698506,,,,,no_ds_data,False,"Insufficient evidence for D-S fusion; S2 low structural damage, VIIRS high functional loss",0.1443240986839237,0.4703676116294367,0.0504510748601764,0.5050020503662526,0.1553490288268574
352,0.1552982712286095,0.132571763124707,0.1787364552317893,0.2364632070064544,0.7614632070064544,0.525,0.0,divergent_low_bayes,False,"Bayesian posterior entirely below D-S belief; Wide D-S interval (top quartile); S2 low structural damage, VIIRS high functional loss; Bayesian more conservative than D-S",0.1403095899994301,0.4638172865115179,0.0524640256400452,0.5007836147655421,0.1552982712286095
353,0.1552873245896507,0.1315027185341679,0.1802351694283509,0.2256800077855587,0.7506800077855587,0.5249999999999999,0.0,divergent_low_bayes,False,"Bayesian posterior entirely below D-S belief; Wide D-S interval (top quartile); S2 low structural damage, VIIRS high functional loss; Bayesian more conservative than D-S",0.1391566755114827,0.4691888253269271,0.0507575899976728,0.4949459211675044,0.1552873245896507
354,0.1554178118376429,0.1316210767998943,0.1795394367423668,0.2345010578632354,0.7595010578632355,0.5250000000000001,0.0,divergent_low_bayes,False,"Bayesian posterior entirely below D-S belief; Wide D-S interval (top quartile); S2 low structural damage, VIIRS high functional loss; Bayesian more conservative than D-S",0.1420082483424862,0.471116010219991,0.0502883485868653,0.4999071823378662,0.1554178118376429
355,0.1552266384519927,0.1323572941701275,0.1794051817924027,0.2272895850241184,0.7522895850241185,0.5250000000000001,0.0,divergent_low_bayes,False,"Bayesian posterior entirely below D-S belief; Wide D-S interval (top quartile); S2 low structural damage, VIIRS high functional loss; Bayesian more conservative than D-S",0.1404837986608973,0.4689030565658593,0.0507819690904542,0.4977543673651877,0.1552266384519927
356,0.1552053752251713,0.1315228048161573,0.1805845885068266,0.2245946310460567,0.7495946310460567,0.525,0.0,divergent_low_bayes,False,"Bayesian posterior entirely below D-S belief; Wide D-S interval (top quartile); S2 low structural damage, VIIRS high functional loss; Bayesian more conservative than D-S",0.1397246432637454,0.4688434151845607,0.0507776857342048,0.496168899383986,0.1552053752251713
357,0.1550155372232133,0.1315604540611334,0.1799809804886318,0.2004860654473304,0.7254860654473305,0.5250000000000001,0.0,divergent_low_bayes,False,"Bayesian posterior entirely below D-S belief; Wide D-S interval (top quartile); S2 low structural damage, VIIRS high functional loss; Bayesian more conservative than D-S",0.1310468129902946,0.4664228482459963,0.0513355988932504,0.4790015281275445,0.1550155372232133
358,0.1553121042446345,0.1321334852104141,0.1807299988190937,0.2281504601240157,0.7531504601240158,0.525,0.0,divergent_low_bayes,False,"Bayesian posterior entirely below D-S belief; Wide D-S interval (top quartile); S2 low structural damage, VIIRS high functional loss; Bayesian more conservative than D-S",0.1380238254559543,0.465241026144596,0.0520313464198694,0.4951564129726606,0.1553121042446345
359,0.155446305033456,0.1321952451407084,0.1805110243362913,0.2471300289034843,0.7721300289034844,0.5250000000000001,0.0,divergent_low_bayes,False,"Bayesian posterior entirely below D-S belief; Wide D-S interval (top quartile); S2 low structural damage, VIIRS high functional loss; Bayesian more conservative than D-S",0.1465722493145346,0.4720750897717937,0.0500144176565875,0.5087077187307569,0.155446305033456
