grid_id,p_s2_only,p_viirs_only,p_both,kl_s2_vs_neutral_prior,kl_viirs_vs_neutral_prior,kl_both_vs_neutral_prior,kl_s2_vs_s2_global,kl_viirs_vs_viirs_global,kl_both_vs_both_global,kl_s2_vs_viirs,kl_viirs_vs_s2,jsd_s2_viirs,abs_diff_s2_viirs,best_single_sensor_kl,fusion_kl_loss,fusion_suppression_ratio,conflict_rank
278,0.0734631676422829,0.4086523316443453,0.1542720535301537,0.43064084019441695,0.016782893757859657,0.26309880313486417,0.004888750746259454,0.01795583103102895,4.927932881473515e-06,0.2899923552472158,0.435735850925211,0.08286079693872453,0.3351891640020624,0.43064084019441695,0.16754203705955278,0.38905282876541464,2
279,0.07060724526325396,0.44028428359818716,0.1545976084680436,0.4379403034030076,0.007148985878624295,0.26254528381443104,0.0038044286592964806,0.007922653683877179,2.5071721528828863e-06,0.3420657274056263,0.5220137848353357,0.09763668683747659,0.3696770383349332,0.4379403034030076,0.17539501958857656,0.4004998357668216,2
280,0.07195437987454349,0.4109184070370888,0.1543152869630595,0.43448194746968927,0.015956108495420646,0.26302524947123956,0.004300692581263116,0.017100442579079583,4.559713040568547e-06,0.29644115505941393,0.4482216473360162,0.08480182873456371,0.3389640271625453,0.43448194746968927,0.1714566979984497,0.3946232956213009,2
281,0.061555243358715664,0.3813315702085763,0.1536134943033851,0.46192162291507866,0.028434947369396765,0.2642209925370103,0.001212882949310221,0.029952736768588742,1.2309973466344054e-05,0.2787468422725934,0.4376764391939573,0.08075987635957482,0.3197763268498606,0.46192162291507866,0.19770063037806834,0.42799605078113945,2
282,0.05176089281501844,0.4237286088666001,0.1544366031439795,0.48947937845825373,0.01168019719850541,0.26281892897406045,1.855031575130942e-05,0.012662836471934544,3.602934216323018e-06,0.3634244879617292,0.6038724453140873,0.1058989835239227,0.37196771605158163,0.48947937845825373,0.22666044948419328,0.4630643484882264,2
283,0.03860220012759041,0.4845544980833544,0.155227893543295,0.5296710458194734,0.0004772029713039621,0.26147595571940135,0.0015818379031902596,0.0006920767758630923,1.2402787603898882e-07,0.5016332457205696,0.9045780226463407,0.1466282989913231,0.44595229795576397,0.5296710458194734,0.2681950901000721,0.506342742758645,2
284,0.043214830614083294,0.5347352817563592,0.1560786776388397,0.5151173778827907,0.0024150243384851167,0.2600373364706715,0.0005689104048488235,0.001996498888202535,1.709903089933693e-06,0.5811049415538029,1.0097307056221871,0.16685043200116206,0.49152045114227594,0.5151173778827907,0.25508004141211915,0.49518818887558447,3
285,0.07842448568269282,0.5063485947447883,0.1558007703174644,0.41824272668285917,8.061147656044168e-05,0.26050665370720427,0.0070549774769939864,2.039263459470723e-05,5.863423367534655e-07,0.42902956624307087,0.63622086210601,0.12028923254992736,0.4279241090620955,0.41824272668285917,0.1577360729756549,0.3771400263829606,2
286,0.0862726767090059,0.5138372499560814,0.1557698981066388,0.3993189170280941,0.00038298786842724114,0.2605588255148447,0.011170151306602531,0.00022824462322558123,4.977510683168798e-07,0.422607244996825,0.6101246959652211,0.11761463706474301,0.4275645732470755,0.3993189170280941,0.13876009151324936,0.34749190583296835,2
287,0.0412613353146687,0.5350977388315148,0.1558680630089998,0.5212149515730549,0.0024657298172697587,0.2603929590266528,0.0009318446362726347,0.0020426293080799476,8.045565618138083e-07,0.5881935966692411,1.0347083275633238,0.16920677146004254,0.4938364035168461,0.5212149515730549,0.26082199254640204,0.5004115706182779,3
288,0.035822131189254765,0.564259408558404,0.1561881769527362,0.5387158044930122,0.008281429234387627,0.2598525800885969,0.002465485036376343,0.0074902400162746505,2.3136773322197067e-06,0.6670179716991173,1.2095562777489208,0.19125027862803679,0.5284372773691491,0.5387158044930122,0.27886322440441524,0.5176444093130972,3
289,0.035706536573797104,0.5637795678835202,0.1563849803397841,0.539096617663704,0.008157874444718279,0.25952074564909877,0.0025069611002771514,0.007372741942018417,3.6275041452678205e-06,0.6663977370190426,1.209622656540299,0.19112649903099843,0.5280730313097232,0.539096617663704,0.2795758720146052,0.518600679088305,3
290,0.035576931748486064,0.5634931986711218,0.1561272524841923,0.5395240473998748,0.00808458298101266,0.25995536570642136,0.002553925654111666,0.007303065129828076,1.9665118454091027e-06,0.6662435731352615,1.2105958551657734,0.1911269836033069,0.5279162669226357,0.5395240473998748,0.27956868169345345,0.5181764984170348,3
291,0.04209301142819931,0.5649597165243635,0.1562285497339256,0.5186074409639265,0.00846343318928374,0.25978448272055094,0.0007657848251354073,0.007663404441148859,2.5592492180699688e-06,0.6467773380255121,1.123745927370508,0.1842108972813566,0.5228667050961642,0.5186074409639265,0.2588229582433756,0.49907297466134676,3
292,0.04155117224026387,0.5699471591403524,0.1560605661687382,0.5203042730915562,0.009817379424503864,0.26006790442670824,0.0008720052996878565,0.008954397445962846,1.618809223210573e-06,0.6593019967269349,1.1478260199218093,0.18757078981173786,0.5283959869000886,0.5203042730915562,0.260236368664848,0.500161890115892,3
293,0.0348377869656088,0.5656656021029716,0.1560532451914658,0.5419711165927342,0.008648906027445752,0.260080261243238,0.0028311770649911607,0.007839967346727796,1.5826942969174567e-06,0.673560737897554,1.229872038258638,0.1932402422358408,0.5308278151373628,0.5419711165927342,0.2818908553494962,0.5201215465534188,3
294,0.037650678494367304,0.5667873780876695,0.1561479792521939,0.5327425585404303,0.00894782762727954,0.25992039443273224,0.0018600838548555841,0.008124729501036848,2.0814576037053853e-06,0.6660031755795863,1.191151350274648,0.1904307849239505,0.5291366995933022,0.5327425585404303,0.27282216410769805,0.5121088220455985,3
295,0.036944424121461227,0.5580297046560149,0.1560491959199516,0.5350384725893353,0.00675009489649897,0.2600870960390558,0.0020827325132272007,0.006037539161580861,1.562893732860054e-06,0.6497895826424529,1.1708125147310111,0.18646714080251134,0.5210852805345536,0.5350384725893353,0.27495137655027957,0.5138908520347029,3
296,0.049667590133641894,0.5595909798299178,0.156203157197653,0.4956118633508486,0.007119079623137327,0.25982731124462677,5.980157783318793e-06,0.006386816931504551,2.403353343918683e-06,0.6106205764094056,1.016525305323936,0.17295410022336383,0.5099233896962759,0.4956118633508486,0.23578455210622185,0.4757443667955696,3
297,0.05168481610805607,0.5568708072273032,0.1562979252440004,0.48970066636311355,0.006482597608022805,0.25966749489807883,1.6509049675469305e-05,0.005784669878369959,3.0101113772062994e-06,0.5986388770601939,0.9866321277177368,0.1693898807389787,0.5051859911192471,0.48970066636311355,0.2300331714650347,0.4697424105493556,3
298,0.051161164056096026,0.5251040703552562,0.1559248431371881,0.49122705026965796,0.0012609587916703954,0.2602970526686575,5.6710746147669005e-06,0.0009640018319166561,1.0154532063193049e-06,0.5375977268621549,0.89406958088489,0.1535680030126444,0.47394290629916014,0.49122705026965796,0.23092999760100047,0.47010847117281507,3
299,0.049650560898942125,0.5069851389239536,0.1555491703762889,0.4956621275148457,9.758750605561549e-05,0.26093205066584624,6.253660787989548e-06,2.9333982698981527e-05,7.556908476665783e-08,0.5083435536553285,0.85440484158672,0.14609024166942755,0.45733457802501143,0.4956621275148457,0.23473007684899944,0.4735687150960893,2
300,0.051242529745514305,0.5039542933995971,0.1553660223646392,0.49098950960122717,3.12731985858709e-05,0.2612420143900369,6.985802085734136e-06,1.2760585726486091e-06,6.811239904733137e-09,0.498119006252776,0.8303187821240774,0.14303399045986775,0.4527117636540828,0.49098950960122717,0.22974749521119026,0.4679275029680105,2
301,0.0508936465190779,0.5051764080186822,0.1554077455751957,0.4920090089032071,5.359135730312239e-05,0.2611713786367098,2.3108880081487812e-06,8.16826272320324e-06,1.1966391960469087e-12,0.5013619653401181,0.8371772580185498,0.1439720057759868,0.45428276149960434,0.4920090089032071,0.23083763026649728,0.4691735844046505,2
302,0.05082253878472775,0.4989355500176437,0.1552474758107287,0.49221710704912935,2.2661092415718516e-06,0.26144278144101263,1.6666738360810568e-06,3.5617288758038254e-05,9.856132349977801e-08,0.49030686250982614,0.8195265909471017,0.14101399225490624,0.44811301123291597,0.49221710704912935,0.23077432560811673,0.4688466172815944,2
303,0.05009631404913869,0.5213892035192693,0.1555724371664094,0.4943484439604809,0.0009152753314513699,0.26089269172471063,1.1136205977924085e-06,0.000665208709263565,1.0259029226326421e-07,0.5337801102994642,0.89330523285108,0.15278035529513834,0.47129288947013065,0.4943484439604809,0.23345575223577025,0.47224939228175894,3
304,0.05087971289826024,0.5117355998667935,0.1555099737985442,0.49204977766071595,0.00027547390468693304,0.26099836633008294,2.1764031239251383e-06,0.00014725841579075853,3.9367548930178986e-08,0.5134119588574442,0.8567228647354099,0.1471995569588122,0.4608558869685333,0.49204977766071595,0.231051411330633,0.46956918145373155,2
305,0.049776625407497284,0.5137111662419572,0.1555451282206502,0.49529017603708386,0.0003760392969772864,0.26093888894225525,4.374486418097772e-06,0.00022288752414273763,7.129484775730008e-08,0.5203648519918829,0.8732991490442249,0.14927875415223388,0.46393454083445995,0.49529017603708386,0.2343512870948286,0.4731595707589444,2
306,0.0499659753250691,0.47819545731086494,0.1551394426126772,0.4947321329819019,0.0009511777817579822,0.2616258366958816,2.1830420184894934e-06,0.001246317604342035,2.754969988846942e-07,0.4564078596334359,0.7674214671167052,0.13197656333321087,0.42822948198579586,0.4947321329819019,0.2331062962860203,0.471176785872018,2
307,0.05071372443092335,0.4712975746255407,0.1550818171713201,0.4925357573120136,0.0016485645657869745,0.26172351568552377,8.838225469734841e-07,0.002030771855896809,4.06288048041849e-07,0.4425469408930856,0.7412190175155134,0.12805114928835598,0.42058385019461736,0.4925357573120136,0.23081224162648983,0.4686202741627019,2
308,0.05079104394777203,0.48616156397868077,0.1551754335493225,0.49230931077797097,0.0003830535355346318,0.2615648424969371,1.4148258404316676e-06,0.0005776423970123845,2.0666283705449455e-07,0.46782071261322966,0.7827989723335004,0.13493644272224709,0.43537052003090876,0.49230931077797097,0.23074446828103384,0.4686981603423268,2
309,0.050063332560949206,0.47721418665446225,0.155162071187682,0.49444550055727843,0.001038746294100737,0.26158748667100806,1.3504586584665726e-06,0.0013462720552267493,2.310655657130744e-07,0.45444785118251785,0.7637436844108798,0.13142358241807495,0.42715085409351305,0.49444550055727843,0.23285801388627037,0.47094778620458944,2
310,0.05025857875750549,0.4740526094656896,0.1549352091454408,0.4938712705156079,0.0013471391878206729,0.2619721404003502,2.8101957343901304e-07,0.001694571472697786,8.533145651219297e-07,0.44849918529333843,0.7530101294903659,0.12976157129412996,0.4237940307081841,0.4938712705156079,0.2318991301152577,0.4695537966262991,2
311,0.05015678750882041,0.4748334902372304,0.155187151933601,0.4941705444671166,0.0012672418184035902,0.26154498536674553,7.387356661210306e-07,0.0016048175553630868,1.863833463614103e-07,0.45011662455855483,0.7561316437088734,0.13022232079568652,0.42467670272841,0.4941705444671166,0.23262555910037108,0.4707394273190044,2
312,0.05101362618468648,0.48977601073060667,0.1552344101042395,0.4916581233613923,0.00020907448428095568,0.26146491570247343,3.6351134058932796e-06,0.0003580405453208514,1.1522851788673696e-07,0.4735029397445141,0.791185759488507,0.13643755852601142,0.4387623845459202,0.4916581233613923,0.23019320765891887,0.4681977104031612,2
313,0.05095653025540147,0.49245177254592915,0.155170386416181,0.4918250656676122,0.00011395580410425866,0.2615733953280579,2.9678179464681393e-06,0.00022914747152357785,2.1571998521849583e-07,0.47838007103946173,0.7994336389350762,0.13776880033489816,0.44149524229052767,0.4918250656676122,0.2302516703395543,0.4681576568835639,2
314,0.05049434278340808,0.46143880845335233,0.1549071516613902,0.49317893942795304,0.0029768861118610185,0.262019740298795,5.3816848026699685e-08,0.0034835341677391662,9.575763306514948e-07,0.426689899438111,0.7155419594812875,0.12372639330083689,0.41094446566994425,0.49317893942795304,0.23115919912915806,0.4687126327764192,2
315,0.04937224179853831,0.49416154741959306,0.1553026760333611,0.49648449769738606,6.817660643129372e-05,0.2613492825963385,1.1596182292607444e-05,0.00016178690242397813,4.251123660424928e-08,0.4860283238623549,0.8191522222149483,0.14013748120339184,0.44478930562105473,0.49648449769738606,0.23513521510104757,0.47360031620637955,2
316,0.04134676062110224,0.5046438929346577,0.1551741510835891,0.5209463219886701,4.313210330680623e-05,0.2615670157346126,0.0009139877735851003,4.430598800303758e-06,2.0894582458905468e-07,0.5295094464757226,0.9354877212167254,0.1535628989515121,0.46329713231355546,0.5209463219886701,0.2593793062540575,0.4979002544137333,3
317,0.045353495695987164,0.503528747270654,0.1555494851416155,0.5085475474028026,2.4904321342722902e-05,0.26093151816997073,0.0002772998784004591,2.7857215369794103e-07,7.59071428196444e-08,0.5149898891308119,0.8874703922032701,0.14876526187023753,0.4581752515746668,0.5085475474028026,0.24761602923283188,0.48690831466483103,2
318,0.04297472319096562,0.4430633222331242,0.1543389158686558,0.5158617838481534,0.006497655967696081,0.262985055326293,0.0006084621003378844,0.007236245783493571,4.36451858129073e-06,0.4178483219909838,0.7321978916623515,0.12256751930477466,0.4000885990421586,0.5158617838481534,0.2528767285218604,0.4902024853159038,2
319,0.028162262172338085,0.4603406897581181,0.154497707319302,0.5648523841234775,0.0031490286286312424,0.26271505275993234,0.006115915287764465,0.003669537519521912,3.1637105712052117e-06,0.49299943733321516,0.9687294824234967,0.14678469347600925,0.43217842758578,0.5648523841234775,0.30213733136354515,0.5348960894135086,2
320,0.038517902508536705,0.4732365437249999,0.1547656655185441,0.5299421651289439,0.0014332500497674025,0.2622598650780988,0.0016054949061698898,0.0017909829994452037,1.57497772130795e-06,0.4819260990391166,0.8701343276958908,0.1412408245461408,0.4347186412164632,0.5299421651289439,0.2676823000508451,0.5051160629683307,2
321,0.03719555432471062,0.48762695887606133,0.1550644233262308,0.5342204975912136,0.00030621555057353325,0.26175300439892707,0.0020019700250573733,0.0004823076894394443,4.5074531887019003e-07,0.5116169047245784,0.9316368466286999,0.14968011229699296,0.4504314045513507,0.5342204975912136,0.2724674931922865,0.5100281520848328,2
322,0.03182251061135451,0.5030150542378257,0.1551684841058642,0.5521257697543291,1.8181214299846024e-05,0.26157661901820217,0.00413424877379329,3.94767262939025e-08,2.1918412882026964e-07,0.55779034172182,1.057128744269506,0.16359936185662158,0.47119254362647117,0.5521257697543291,0.29054915073612697,0.5262372572564546,3
323,0.04124100243034287,0.5046564848834523,0.1553402313737247,0.521278917804297,4.3366329822784946e-05,0.26128568415689213,0.0009361220825957733,4.5058853716350815e-06,1.7655154472580445e-08,0.5298673497847829,0.9367653773159386,0.1536836813527474,0.4634154824531094,0.521278917804297,0.2599932336474049,0.49876030809481875,3
324,0.06820958647762744,0.4137065922843848,0.1543640237660636,0.44416429429807425,0.014967934501413566,0.2629423500178649,0.0029899031652986553,0.01607707514390362,4.161794166499628e-06,0.3087342157319852,0.47411343646755916,0.0886007179407885,0.34549700580675735,0.44416429429807425,0.18122194428020932,0.4080065565977104,2
325,0.04760089606538984,0.4588172349630749,0.1548974399536647,0.5017574794302792,0.00339588603018829,0.2620362177422796,8.46528682167582e-05,0.003935624495855078,9.950660102870258e-07,0.43046767860255414,0.7336970802066966,0.1252627817462521,0.41121633889768505,0.5017574794302792,0.23972126168799957,0.47776320536405603,2
326,0.08662242863894262,0.45074939963849553,0.155102329385702,0.39849427068218135,0.0048591187307456055,0.2616887432012892,0.011372229324358232,0.005500692211905099,3.5682744672422455e-07,0.32166790519483146,0.4640989079788165,0.09047694974786927,0.36412697099955293,0.39849427068218135,0.13680552748089214,0.34330613397953025,2
327,0.08029188821543172,0.4121413513613719,0.154379115026975,0.41366549462792035,0.01551872892269178,0.2629166840452556,0.007959652777037227,0.016647626578957186,4.042269128572617e-06,0.2803003348441712,0.4110309009170589,0.0795853077545286,0.3318494631459402,0.41366549462792035,0.15074881058266476,0.36442200894289906,2
328,0.05875587787903071,0.4414443395636003,0.1546058741184326,0.4696167157192677,0.0068732926129380575,0.26253124084282664,0.0006902176947373353,0.007632317789473625,2.4562722212085383e-06,0.3726959351697831,0.5987621705726378,0.1075429221741006,0.3826884616845696,0.4696167157192677,0.20708547487644108,0.4409670012688278,2
329,0.05348830530629923,0.4556866897014125,0.1550541224871259,0.48448619503126,0.003932496491321956,0.2617704690496036,9.632244066588554e-05,0.004511749784993531,4.781621101826363e-07,0.40907519080293975,0.6750910794234934,0.11838129701850827,0.4021983843951133,0.48448619503126,0.2227157259816564,0.45969467915858025,2
330,0.05175599637198226,0.4927551888688151,0.1554628555511285,0.4894936174207385,0.00010497825018217395,0.26107809994447195,1.841538368328949e-05,0.0002163400915454975,1.1334165496547182e-08,0.47660792125226104,0.7930685703248148,0.1371415368895365,0.44099919249683284,0.4894936174207385,0.22841551747626654,0.4666363550966072,2
331,0.05620285523851732,0.47780309592704884,0.1551612270422579,0.4767580655676936,0.000985729030681906,0.2615889172255498,0.0003369683096820595,0.0012858213747282965,2.3265290954367114e-07,0.4383148359844822,0.7135382035965226,0.1259798094552323,0.4216002406885315,0.4767580655676936,0.21516914834214385,0.45131726945391876,2
332,0.05652564629534855,0.5153107546350167,0.1557732634688059,0.4758484705541841,0.0004689117123023393,0.26055313794378365,0.0003749518913296985,0.0002955693800133774,5.070564091563313e-07,0.5034857307709365,0.8160430493352313,0.1434678424954265,0.4587851083396682,0.4758484705541841,0.21529533261040046,0.4524451499437679,2
333,0.03800918837365011,0.5453760559946138,0.1559764138245491,0.5315823867719223,0.0041236441865082005,0.2602099667175779,0.0017523461007706315,0.003570807193437331,1.2282287620317064e-06,0.6198020428282127,1.111933395154692,0.17836611520275908,0.5073668676209637,0.5315823867719223,0.27137242005434437,0.5104992693649534,3
334,0.03570732799698342,0.5569867157155668,0.1562021543339113,0.539094009092987,0.006509106663935664,0.2598290028331791,0.0025066758147169847,0.005809715897145504,2.3972967392166516e-06,0.6519274568311041,1.1855722458358873,0.18739167249875388,0.5212793877185834,0.539094009092987,0.2792650062598079,0.5180265436999841,3
335,0.03487392496649829,0.5617346171567756,0.156276870025611,0.5418511002553886,0.00764181159705396,0.2597029964242443,0.002817246678262872,0.006882491171641421,2.869418125324365e-06,0.6649786957130279,1.2152418219616254,0.1910199361005105,0.5268606921902773,0.5418511002553886,0.2821481038311443,0.5207115085641802,3
336,0.03139261017515611,0.5637981841386333,0.1557739458242774,0.5535969959945867,0.008162650509987657,0.26055198475143765,0.004343468391595688,0.00737728302645943,5.089536464652111e-07,0.6820450057976308,1.280337082239587,0.1965457418328924,0.5324055739634771,0.5535969959945867,0.293045011243149,0.5293471846187809,3
337,0.03476655395709477,0.5617373317112248,0.1559956795674546,0.5422077991981415,0.007642485377743723,0.26017743838970003,0.0028587495581197213,0.006883130688283508,1.3129008148637326e-06,0.6653678551989407,1.2169349187521408,0.19115385509498745,0.5269707777541299,0.5422077991981415,0.2820303608084415,0.5201517964616695,3
338,0.04364061682937325,0.5664785160540561,0.1562287451042988,0.5138007352155094,0.008865013476550596,0.2597841532165135,0.0005021967401939069,0.00804581391401344,2.5604676448325557e-06,0.6447937103124627,1.10914093085074,0.1832761987919489,0.5228378992246828,0.5138007352155094,0.2540165819989959,0.49438734627822356,3
339,0.036817282104357855,0.566059304858144,0.1561939791034793,0.5354532715247977,0.00875323317737333,0.2598427927540776,0.0021242960340068697,0.007939325043938593,2.348208635089997e-06,0.667367791052024,1.2008918754659934,0.1910341158710769,0.5292420227537862,0.5354532715247977,0.2756104787707201,0.514723680716098,3
340,0.040250443712696385,0.5679170527889319,0.156159375157303,0.524407924290411,0.009254033246633736,0.25990116806203967,0.0011572653605328633,0.008416675974526437,2.1460457054459006e-06,0.659395672845408,1.15836785207037,0.18796864631206228,0.5276666090762355,0.524407924290411,0.2645067562283714,0.5043912267082573,3
341,0.0378523140501196,0.5692956774489278,0.1560856562895008,0.5320896124414064,0.009634764703167792,0.2600255587934741,0.0017990548260537857,0.00878000595247784,1.7456677433158726e-06,0.6707159155228513,1.1970173165563873,0.19157720452652205,0.5314433633988083,0.5320896124414064,0.2720640536479323,0.5113124693406638,3
342,0.03291957463416006,0.5608547470226333,0.1559541884924329,0.5483983496663343,0.007424995597524173,0.2602474955255518,0.0036273466138122736,0.006676781198094735,1.1340518179580933e-06,0.6701230450807039,1.2435606162473354,0.1929681753697837,0.5279351723884732,0.5483983496663343,0.28815085414078245,0.5254407755167463,3
343,0.0358030464364387,0.5575899216473512,0.1560287438705734,0.5387786503211062,0.0066479429759829164,0.2601216191094152,0.002472306067997084,0.005940938334722437,1.4647876224613493e-06,0.652865174180333,1.1862504922057653,0.18760531738955447,0.5217868752109125,0.5387786503211062,0.27865703121169094,0.5172013238564935,3
344,0.02731251791086041,0.5491458440489568,0.1557188321916228,0.5678748256319692,0.0048384365126418055,0.260645139134347,0.006643865525530687,0.004238015947339545,3.671212598170526e-07,0.6659524371738236,1.3013267778447086,0.19376794593793034,0.5218333261380964,0.5678748256319692,0.3072296864976222,0.5410165632112964,3
345,0.04171453640712008,0.5445195274418329,0.1560187212041613,0.51979190719967,0.003969231031509431,0.260138538535433,0.0008392077987234639,0.003427205438886527,1.417869772451087e-06,0.605598989690218,1.0601170208141353,0.17365246776391918,0.5028049910347128,0.51979190719967,0.25965336866423694,0.49953330374667637,3
346,0.051300536512904574,0.5182141726642536,0.1557212492237887,0.4908202466082492,0.0006636589991052856,0.2606410533242929,8.0062478524821e-06,0.00045366871750976596,3.728570259694001e-07,0.5241894294292487,0.8720129824309861,0.14998528869436198,0.46691363615134907,0.4908202466082492,0.2301791932839563,0.46896841537116757,2
347,0.050715940557424864,0.5067352824846001,0.1553109345619682,0.492529265189762,9.073080435420457e-05,0.2613352961923747,8.973143529937512e-07,2.5631055628387665e-05,3.61232116089091e-08,0.5047249539153295,0.8434554477260141,0.14490849220490593,0.45601934192717525,0.492529265189762,0.23119396899738726,0.4694014860382209,2
348,0.051359322507331315,0.5315773135237302,0.1557111187255499,0.4906487803763297,0.0019955812605653676,0.26065817846248707,9.110937075131574e-06,0.0016169167805377936,3.491139140300841e-07,0.549390011161133,0.9117506431456359,0.15663616113954387,0.48021799101639884,0.4906487803763297,0.22999060191384263,0.46874793357773936,3
349,0.051162645156962734,0.5016084670818873,0.1553748136061053,0.49122272509525794,5.174341631640229e-06,0.26122713006124254,5.693788574247542e-06,4.787034962355297e-06,4.273339143293477e-09,0.4941156698578353,0.8241868243833029,0.14197389593047105,0.4504458219249246,0.49122272509525794,0.2299955950340154,0.46821041308586575,2
350,0.05136486817643545,0.4997265784599123,0.1554989108382976,0.49063260850249724,1.4951868461979224e-07,0.2610170855798703,9.218812100996658e-06,2.351606286433213e-05,3.126674700783738e-08,0.490142091937565,0.8168215874131153,0.14086625373100137,0.4483617102834769,0.49063260850249724,0.22961552292262694,0.4679989037488898,2
351,0.05045107486017643,0.5050020503662526,0.1553490288268574,0.49330591051301015,5.004185046755729e-05,0.2612707875823209,8.502152045592582e-09,6.819558646086344e-06,1.3386569858780061e-08,0.5023509195817408,0.8408435189742095,0.14432409868392376,0.45455097550607615,0.49330591051301015,0.23203512293068923,0.47036761162943674,2
352,0.05246402564004527,0.5007836147655421,0.1552982712286095,0.4874397030776833,1.2281047042984362e-06,0.26135674265821224,4.297677582186261e-05,1.125237004094299e-05,4.613098062984482e-08,0.48884371552238304,0.8098805953619796,0.14030958999943016,0.44831958912549685,0.4874397030776833,0.22608296041947107,0.46381728651151793,2
353,0.050757589997672804,0.49494592116750447,0.1552873245896507,0.4924072725062142,5.108829570073768e-05,0.26137528273658744,1.169846163527567e-06,0.0001347979542167272,5.5767142674510955e-08,0.4833760269846086,0.8084951127648554,0.1391566755114827,0.44418833116983164,0.4924072725062142,0.23103198976962674,0.46918882532692713,2
354,0.050288348586865365,0.4999071823378662,0.1554178118376429,0.4937837860155784,1.7230236851404073e-08,0.2611543388365973,1.8820058948128293e-07,2.110412963329854e-05,3.4420775701513235e-10,0.49361683850742366,0.827369468858812,0.1420082483424862,0.4496188337510008,0.4937837860155784,0.2326294471789811,0.47111601021999105,2
355,0.05078196909045428,0.4977543673651877,0.1552266384519927,0.4923358819878014,1.0085765768726596e-05,0.2614780820666731,1.3460765815430245e-06,5.8346242373465834e-05,1.257598264291953e-07,0.4883108260082412,0.8164528172814651,0.14048379866089733,0.4469723982747334,0.4923358819878014,0.23085779992112831,0.46890305656585934,2
356,0.050777685734204867,0.49616889938398606,0.1552053752251713,0.49234842426141995,2.9354951098830868e-05,0.2615141075699588,1.314220243650555e-06,9.762775442229924e-05,1.5692755729821155e-07,0.48549358152304,0.8118692612302749,0.13972464326374545,0.4453912136497812,0.49234842426141995,0.23083431669146115,0.4688434151845607,2
357,0.051335598893250414,0.47900152812754454,0.1550155372232133,0.49071796856788125,0.0008821310575483597,0.2618358959829608,8.656589197243302e-06,0.0011670963747289174,5.880601741926027e-07,0.4538933725254437,0.7575248283328758,0.13104681299029464,0.42766592923429414,0.49071796856788125,0.22888207258492044,0.4664228482459963,2
358,0.05203134641986944,0.4951564129726606,0.1553121042446345,0.4886936509166645,4.692140446008793e-05,0.2613333152938465,2.6760652911599157e-05,0.00012797416241019585,3.5260486053539605e-08,0.4800612016509579,0.7975127348706448,0.13802382545595437,0.44312506655279116,0.4886936509166645,0.227360335622818,0.465241026144596,2
359,0.050014417656587526,0.5087077187307569,0.155446305033456,0.49458948749192183,0.0001516563976973074,0.2611061107839874,1.7438352514297746e-06,6.165987460708504e-05,5.50002567169689e-09,0.5104161356157116,0.8560173960843334,0.14657224931453466,0.4586933010741694,0.49458948749192183,0.23348337670793445,0.47207508977179374,2
360,0.052775512972364325,0.5338483305188928,0.1558809516385092,0.48653931465276157,0.0022931723743655347,0.260371186910175,5.6983971601789075e-05,0.0018858423302080853,8.502788955440225e-07,0.5494799632926712,0.9048462313984775,0.15635961069520432,0.4810728175465285,0.48653931465276157,0.22616812774258654,0.46485067276423603,3
361,0.049623284039229616,0.49796807058688347,0.1552753065073929,0.495742651781975,8.257497008608977e-06,0.26139563854660847,6.704555809496147e-06,5.382053743412975e-05,6.739849565373635e-08,0.4920903543884863,0.8279579865141908,0.1417259396958097,0.44834478654765386,0.495742651781975,0.23434701323536655,0.47271908598744317,2
362,0.05453923760894291,0.4647786996532951,0.1547528764083697,0.4814773709168687,0.0024831359991824703,0.262281577798267,0.00017259295287375652,0.002947626790019066,1.6383251517689944e-06,0.4211016812789202,0.6913172064624558,0.1215329796143871,0.4102394620443522,0.4814773709168687,0.2191957931186017,0.4552566877674668,2
363,0.04835344902956638,0.4472667474251245,0.1547379123443203,0.49950894606057084,0.005571948438108071,0.2623069846352914,4.5298053751231804e-05,0.006257481163331885,1.7140331248595084e-06,0.40947893291635873,0.6946874620175532,0.11930974483547792,0.3989132983955581,0.49950894606057084,0.23720196142527944,0.47487029671039394,2
364,0.044706351923817375,0.4502273455510545,0.154391815933047,0.5105241583287756,0.004962849669483953,0.26289508474308654,0.00035416924239492845,0.005611012698389928,3.943028020243202e-06,0.4245576103229725,0.7361047134685951,0.12413136657858326,0.4055209936272371,0.5105241583287756,0.24762907358568909,0.4850486887756973,2
365,0.03463208363850052,0.4703384642494904,0.1549007363903659,0.5426550098541891,0.0017606469415314928,0.26203062473686556,0.002911211992717943,0.0021549604554393365,9.822601472298876e-07,0.48913871099685047,0.9090182924852735,0.14410971023134572,0.4357063806109899,0.5426550098541891,0.28062438511732357,0.5171322111127787,2
366,0.03976927950416824,0.49838942079004345,0.1551797330386975,0.5259369693864282,5.18793975466756e-06,0.2615575567701826,0.0012738149889468461,4.543255178637937e-05,1.991006138443664e-07,0.5229771949685624,0.9343509092053932,0.1521648873932515,0.4586201412858752,0.5259369693864282,0.2643794126162456,0.5026826939446328,3
367,0.03666233478847567,0.49571052224329837,0.155194478161019,0.5359594012669204,3.679969025842649e-05,0.26153257140142316,0.0021755657147998486,0.00011085828882257884,1.7423691313958036e-07,0.5280461003826704,0.9645471206226276,0.15427969208448167,0.4590481874548227,0.5359594012669204,0.27442682986549727,0.5120291373130075,3
