grid_id,belief_damage_best,plausibility_damage_best,ds_damage_mid_best,uncertainty_ds_best,conflict_k_best
1036,0.5097649509855225,0.5901280037177826,0.5499464773516526,0.08036305273226009,0.2533882429790497
1037,0.5271015606577755,0.6081564604354119,0.5676290105465936,0.08105489977763643,0.25976097478866583
1038,0.531246882231131,0.6120934147320853,0.5716701484816082,0.08084653250095435,0.2578531429373087
1039,0.5089762278388923,0.5890926114967145,0.5490344196678034,0.08011638365782227,0.2510895117750139
1040,0.5143311108182104,0.5945860050456536,0.554458557931932,0.08025489422744321,0.2523820437672081
1041,0.5149110903141474,0.5952492173584174,0.5550801538362824,0.08033812704427001,0.2531565993947405
1042,0.5218253035905451,0.6019803776491528,0.561902840619849,0.08015507405860763,0.25145100663085534
1043,0.5177561003217914,0.5980587240116176,0.5579074121667046,0.08030262368982623,0.25282640537682005
1044,0.5170275714576851,0.5973482717847137,0.5571879216211993,0.08032070032702862,0.2529945611068153
1045,0.5308506709904061,0.6119496236216454,0.5714001473060257,0.08109895263123931,0.26016307173752595
1046,0.5304488111766271,0.6113719651182792,0.5709103881474531,0.08092315394165203,0.25855583874966437
1047,0.5224594990132083,0.6024079352288494,0.5624337171210289,0.07994843621564113,0.24951627773975676
1048,0.4403931698926717,0.5174007936690821,0.47889698178087686,0.07700762377641038,0.22085636385550064
1049,0.35687914873634696,0.4306559073702161,0.3937675280532815,0.07377675863386915,0.18673575376547621
1050,0.44777702806533726,0.5209336931106068,0.484355360587972,0.07315666504526948,0.1798423292960133
1051,0.25265751935049274,0.32289975741935545,0.2877786383849241,0.07024223806886272,0.1458130940933524
1052,0.16042514613695855,0.22714510361836365,0.1937851248776611,0.06671995748140512,0.10071885137633667
1053,0.20004123257950468,0.26874257488065534,0.23439190373008,0.06870134230115064,0.12665461852271448
1054,0.16757504790207614,0.23784458223513866,0.20270981506860739,0.0702695343330625,0.14614490376992015
1055,0.08737213859860965,0.15088375840866264,0.11912794850363614,0.06351161981005299,0.05529098172201169
1056,0.05547240537995409,0.11890539369000172,0.08718889953497791,0.06343298831004764,0.054119920904055346
1057,0.2090798695546707,0.27770191360486585,0.24339089157976826,0.06862204405019512,0.1256453982030664
1058,0.2726584189574079,0.34324356932605515,0.3079509941417315,0.07058515036864724,0.1499628507322554
1059,0.18300641224202263,0.2515877500375431,0.21729708113978285,0.06858133779552045,0.12512642755827044
1060,0.08985341274341112,0.15802881360863508,0.12394111317602309,0.06817540086522395,0.1199171660374381
1061,0.1346936399511061,0.2043340666250225,0.1695138532880643,0.0696404266739164,0.1384314705459323
1062,0.22986969517063902,0.3032335060007618,0.26655160058570043,0.0733638108301228,0.18215807874358275
1063,0.27296577975055203,0.34565139613391305,0.30930858794223254,0.072685616383361,0.17452719003515213
1064,0.18059013699692905,0.25410263827499024,0.21734638763595965,0.07351250127806118,0.1838122910136078
1065,0.18337003966879953,0.2562201141561256,0.21979507691246256,0.07285007448732607,0.17639068426157398
1066,0.2508374953646821,0.3231685716692781,0.2870030335169801,0.07233107630459601,0.17048102882733532
1067,0.2730748668955594,0.3443872960194115,0.3087310814574854,0.0713124291238521,0.15863194204484643
1068,0.327256402739082,0.3991284662672314,0.36319243450315675,0.07187206352814941,0.1651832846499477
1069,0.36852673691155685,0.4417471918923768,0.40513696440196684,0.07322045498081996,0.18055685374098077
1070,0.3938721855676872,0.46814388815283925,0.43100803686026323,0.07427170258515202,0.19215531741432246
1071,0.3945121393012061,0.46975840788610485,0.43213527359365544,0.07524626858489875,0.2026182676114594
1072,0.38615520010758636,0.4604340754244416,0.423294637766014,0.07427887531685524,0.19223332685026698
1073,0.35843771560344206,0.4317685499297273,0.39510313276658465,0.07333083432628522,0.1817902993844274
1074,0.44615880011575304,0.5218769580764212,0.4840178790960871,0.07571815796066816,0.2075876960561163
1075,0.48221029075866834,0.5606984545368403,0.5214543726477543,0.07848816377817197,0.23555352664924567
1076,0.4946478068582258,0.5743473198167247,0.5344975633374752,0.07969951295849893,0.24717231294445768
1077,0.4960719783794905,0.5755587913252129,0.5358153848523517,0.0794868129457224,0.24515780949764565
1078,0.4843587320940836,0.5632579940874927,0.5238083630907882,0.0788992619934091,0.23953661309262783
1079,0.5039496274819074,0.5838565728586032,0.5439031001702552,0.07990694537669572,0.24912659697915887
1080,0.5091228921808998,0.589398864404099,0.5492608782924995,0.08027597222319931,0.25257834519679195
1081,0.5144086188294782,0.5947354399780055,0.5545720294037418,0.08032682114852732,0.2530514821561564
1082,0.5325830620173171,0.6133974440318889,0.5729902530246029,0.08081438201457176,0.2575578937276128
